Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate,slope,land_cover
225.0,1,-36.800944,174.68591,1750401.93,5925883.470000001,town,Sand or Gravel
46.0,1,-36.800858,174.68608,1750417.27,5925892.73,town,Sand or Gravel
46.0,1,-36.800861,174.686353,1750441.61,5925891.930000001,town,Sand or Gravel
46.0,1,-36.800902,174.685313,1750348.74,5925889.02,town,Sand or Gravel
46.0,1,-36.799856,174.684943,1750317.79,5926005.71,town,Sand or Gravel
46.0,1,-36.799917,174.684793,1750304.29,5925999.09,town,Sand or Gravel
46.0,1,-36.80246,174.688399,1750621.0,5925711.33,town,Sand or Gravel
46.0,1,-36.80347,174.710684,1752607.23,5925563.96,town,Sand or Gravel
46.0,1,-36.804766,174.737016,1754953.83,5925377.8,town,Sand or Gravel
46.0,1,-36.804495,174.728276,1754174.63,5925421.98,town,Sand or Gravel
46.0,1,-36.806868,174.722359,1753642.02,5925168.25,town,Sand or Gravel
225.0,1,-36.80671,174.721593,1753574.02,5925187.03,town,Sand or Gravel
46.0,1,-36.805014,174.70788,1752354.03,5925397.109999999,town,Sand or Gravel
46.0,1,-36.805812,174.705451,1752135.74,5925312.44,town,Sand or Gravel
9.0,1,-36.805775,174.705341,1752125.95,5925316.68,town,Sand or Gravel
46.0,1,-36.807004,174.698849,1751544.4,5925190.73,town,Sand or Gravel
46.0,1,-36.805897,174.695028,1751205.73,5925319.59,town,Sand or Gravel
46.0,1,-36.806573,174.690725,1750820.5,5925251.319999999,town,Sand or Gravel
46.0,1,-36.805192,174.687207,1750509.35,5925410.07,town,Sand or Gravel
1.1,1,-36.805819,174.686945,1750484.74,5925341.02,town,Sand or Gravel
225.0,1,-36.805694,174.6868,1750472.04,5925355.04,town,Sand or Gravel
46.0,1,-36.805497,174.686926,1750483.68,5925376.74,town,Sand or Gravel
225.0,1,-36.787031,174.682663,1750139.39,5927432.07,,Sand or Gravel
46.0,1,-36.787611,174.681967,1750076.15,5927368.83,town,Sand or Gravel
46.0,1,-36.78799,174.681471,1750031.17,5927327.56,town,Sand or Gravel
9.0,1,-36.788139,174.681249,1750011.06,5927311.42,town,Sand or Gravel
46.0,1,-36.787301,174.68228,1750104.73,5927402.7,,Sand or Gravel
46.0,1,-36.786729,174.689381,1750739.46,5927455.09,town,Sand or Gravel
46.0,1,-36.78871,174.690047,1750795.03,5927234.159999999,town,Sand or Gravel
46.0,1,-36.788407,174.694429,1751186.61,5927260.88,town,Sand or Gravel
225.0,1,-36.790726,174.725408,1753946.35,5926954.23,town,Sand or Gravel
9.0,1,-36.804648,174.709454,1752495.18,5925435.21,town,Sand or Gravel
46.0,1,-36.805985,174.721095,1753531.03,5925268.26,town,Sand or Gravel
46.0,1,-36.806177,174.721313,1753550.08,5925246.56,town,Sand or Gravel
9.0,1,-36.807138,174.717548,1753212.34,5925146.07,town,Sand or Gravel
46.0,1,-36.808466,174.710586,1752588.58,5925009.81,town,Sand or Gravel
46.0,1,-36.986185,174.768017,1757346.61,5905199.41,A    +B,Manuka and/or Kanuka
46.0,1,-36.986479,174.76814,1757356.92,5905166.54,A    +B,Manuka and/or Kanuka
46.0,1,-36.985514,174.776212,1758077.37,5905260.19,A    +B,Manuka and/or Kanuka
46.0,1,-36.985305,174.770627,1757580.75,5905292.63,B,Manuka and/or Kanuka
46.0,1,-37.00543,174.763392,1756895.41,5903071.79,,Manuka and/or Kanuka
46.0,1,-37.00516,174.763624,1756916.58,5903101.42,,Manuka and/or Kanuka
46.0,1,-37.004816,174.763827,1756935.36,5903139.26,A    +B,Manuka and/or Kanuka
225.0,1,-37.004678,174.7641,1756959.97,5903154.07,A    +B,Manuka and/or Kanuka
46.0,1,-37.004623,174.76425,1756973.46,5903159.89,A    +B,Manuka and/or Kanuka
46.0,1,-37.004512,174.764489,1756994.89,5903171.8,A    +B,Manuka and/or Kanuka
46.0,1,-37.004635,174.765083,1757047.54,5903157.25,A    +B,Manuka and/or Kanuka
46.0,1,-37.004861,174.765606,1757093.58,5903131.319999999,,Manuka and/or Kanuka
46.0,1,-37.004867,174.765814,1757112.1,5903130.26,,Manuka and/or Kanuka
225.0,1,-37.004876,174.76621,1757147.29,5903128.67,,Manuka and/or Kanuka
225.0,1,-37.004977,174.76706,1757222.7,5903115.970000001,A    +B,Manuka and/or Kanuka
46.0,1,-37.005031,174.767308,1757244.66,5903109.619999999,A    +B,Manuka and/or Kanuka
46.0,1,-37.003625,174.767373,1757253.39,5903265.46,A    +B,Manuka and/or Kanuka
46.0,1,-37.003467,174.767602,1757274.03,5903282.659999999,A    +B,Manuka and/or Kanuka
225.0,1,-37.00388,174.768836,1757383.04,5903234.77,A    +B,Manuka and/or Kanuka
46.0,1,-36.999183,174.75076,1755784.16,5903785.69,,Sand or Gravel
225.0,1,-36.999233,174.75107,1755811.67,5903779.6,,Sand or Gravel
46.0,1,-36.999108,174.751469,1755847.39,5903792.83,,Sand or Gravel
46.0,1,-36.999182,174.751795,1755876.23,5903784.1,,Sand or Gravel
46.0,1,-36.9992,174.752003,1755894.75,5903781.72,,Sand or Gravel
46.0,1,-36.99215,174.791982,1759467.16,5904497.63,A    +B,Manuka and/or Kanuka
46.0,1,-36.98953,174.795865,1759818.16,5904781.84,,Manuka and/or Kanuka
46.0,1,-36.988597,174.796369,1759864.99,5904884.5,,Manuka and/or Kanuka
225.0,1,-36.985594,174.771214,1757632.34,5905259.659999999,A    +B,Manuka and/or Kanuka
46.0,1,-36.796207,174.785002,1759252.65,5926248.5,town,Sand or Gravel
225.0,1,-36.795976,174.784706,1759226.72,5926274.69,town,Sand or Gravel
46.0,1,-36.795735,174.784368,1759197.09,5926301.94,town,Sand or Gravel
46.0,1,-36.79636,174.771789,1758073.4,5926253.53,town,Sand or Gravel
46.0,1,-36.79683,174.769531,1757870.99,5926205.109999999,estu,Sand or Gravel
46.0,1,-36.798571,174.752733,1756368.68,5926039.48,town,Sand or Gravel
225.0,1,-36.800691,174.755798,1756637.77,5925799.34,town,Sand or Gravel
46.0,1,-36.798107,174.787398,1759462.46,5926033.76,town,Sand or Gravel
46.0,1,-36.798176,174.787411,1759463.52,5926026.09,town,Sand or Gravel
9.0,1,-36.798243,174.787697,1759488.92,5926018.149999999,town,Sand or Gravel
46.0,1,-36.799448,174.790026,1759694.24,5925880.57,town,Sand or Gravel
46.0,1,-36.799763,174.790461,1759732.34,5925844.85,town,Sand or Gravel
46.0,1,-36.799833,174.790611,1759745.57,5925836.91,town,Sand or Gravel
9.0,1,-36.799929,174.790862,1759767.79,5925825.8,town,Sand or Gravel
9.0,1,-36.800088,174.791222,1759799.54,5925807.54,town,Sand or Gravel
9.0,1,-36.800212,174.791385,1759813.83,5925793.52,town,Sand or Gravel
9.0,1,-36.800321,174.791473,1759821.5,5925781.35,town,Sand or Gravel
9.0,1,-36.800383,174.79159,1759831.82,5925774.21,town,Sand or Gravel
9.0,1,-36.800428,174.791775,1759848.23,5925768.91,town,Sand or Gravel
9.0,1,-36.800503,174.791863,1759855.9,5925760.45,town,Sand or Gravel
9.0,1,-36.802231,174.793131,1759965.44,5925566.609999999,town,Sand or Gravel
9.0,1,-36.802529,174.793322,1759981.84,5925533.28,town,Sand or Gravel
9.0,1,-36.802716,174.793403,1759988.72,5925512.37,town,Sand or Gravel
9.0,1,-36.801777,174.792714,1759929.19,5925617.68,town,Sand or Gravel
9.0,1,-36.804767,174.772958,1758160.45,5925318.8,town,Sand or Gravel
46.0,1,-36.804296,174.777856,1758598.33,5925362.99,town,Sand or Gravel
46.0,1,-36.807861,174.753704,1756436.42,5925007.28,town,Sand or Gravel
46.0,1,-36.806892,174.753753,1756442.77,5925114.7,town,Sand or Gravel
46.0,1,-36.806509,174.753653,1756434.57,5925157.3,town,Sand or Gravel
46.0,1,-36.806576,174.753684,1756437.21,5925149.89,town,Sand or Gravel
46.0,1,-36.807298,174.748015,1755930.0,5925078.99,town,Sand or Gravel
46.0,1,-36.806671,174.748033,1755932.91,5925148.57,town,Sand or Gravel
46.0,1,-36.804841,174.743232,1755508.26,5925359.34,town,Sand or Gravel
9.0,1,-37.007525,174.7724,1757692.65,5902824.45,,Manuka and/or Kanuka
9.0,1,-37.007488,174.772325,1757686.04,5902828.69,,Manuka and/or Kanuka
46.0,1,-37.003772,174.760657,1756655.48,5903260.28,,Manuka and/or Kanuka
225.0,1,-37.003846,174.760805,1756668.45,5903251.81,,Manuka and/or Kanuka
46.0,1,-37.00396,174.761021,1756687.5,5903238.84,,Manuka and/or Kanuka
225.0,1,-37.004093,174.76117,1756700.46,5903223.76,,Manuka and/or Kanuka
225.0,1,-37.004334,174.761646,1756742.27,5903196.25,,Manuka and/or Kanuka
225.0,1,-37.004601,174.761982,1756771.64,5903166.08,,Manuka and/or Kanuka
225.0,1,-37.00478,174.762277,1756797.57,5903145.71,,Manuka and/or Kanuka
46.0,1,-37.004776,174.762444,1756812.38,5903145.98,,Manuka and/or Kanuka
225.0,1,-37.004901,174.762521,1756819.0,5903131.95,,Manuka and/or Kanuka
225.0,1,-37.005039,174.762709,1756835.4,5903116.34,,Manuka and/or Kanuka
225.0,1,-37.004605,174.762091,1756781.37,5903165.45,,Manuka and/or Kanuka
46.0,1,-37.005131,174.762844,1756847.25,5903105.92,,Manuka and/or Kanuka
9.0,1,-36.984413,174.769349,1757468.83,5905393.7,A    +B,Manuka and/or Kanuka
9.0,1,-36.985027,174.767763,1757326.38,5905328.25,A,Sand or Gravel
9.0,1,-36.985139,174.767774,1757327.18,5905315.819999999,A,Sand or Gravel
9.0,1,-36.985233,174.767799,1757329.16,5905305.37,A,Sand or Gravel
46.0,1,-36.982993,174.767877,1757340.77,5905553.78,A,Sand or Gravel
46.0,1,-36.983154,174.768074,1757357.97,5905535.52,A,Sand or Gravel
46.0,1,-36.985009,174.753483,1756055.42,5905353.75,E,Sand or Gravel
46.0,1,-36.981511,174.765245,1757109.53,5905722.470000001,B,Sand or Gravel
1.1,1,-36.981582,174.76577,1757156.09,5905713.74,B,Sand or Gravel
46.0,1,-36.981778,174.766262,1757199.48,5905691.25,B,Sand or Gravel
46.0,1,-36.97965,174.774964,1757978.44,5905912.87,B,Manuka and/or Kanuka
46.0,1,-36.953144,174.792494,1759594.19,5908824.41,town,Sand or Gravel
46.0,1,-36.954148,174.795211,1759834.04,5908708.53,town,Manuka and/or Kanuka
9.0,1,-36.95158,174.795555,1759870.02,5908992.85,town,Sand or Gravel
46.0,1,-36.674388,174.507429,1734699.31,5940189.35,E    +F,Low Producing Grassland
46.0,1,-36.675238,174.491683,1733290.8,5940117.109999999,E    +D,Low Producing Grassland
46.0,1,-36.675448,174.489154,1733064.45,5940097.27,E    +D,Low Producing Grassland
46.0,1,-36.675385,174.48907,1733057.04,5940104.41,E    +D,Low Producing Grassland
46.0,1,-36.674847,174.488425,1733000.29,5940165.0,E    +D,Low Producing Grassland
9.0,1,-36.82586,174.433172,1727812.03,5923486.99,B    +A,Low Producing Grassland
46.0,1,-36.82594,174.433117,1727807.0,5923478.25,B    +A,Low Producing Grassland
9.0,1,-36.826629,174.431518,1727663.2,5923403.91,B    +A,Low Producing Grassland
225.0,1,-36.828259,174.43538,1728004.91,5923217.9,F    +G,Low Producing Grassland
46.0,1,-36.828238,174.435735,1728036.66,5923219.76,F    +G,Low Producing Grassland
225.0,1,-36.82844,174.434855,1727957.81,5923198.59,F    +G,Low Producing Grassland
46.0,1,-36.828179,174.434301,1727908.86,5923228.22,D    +E,Low Producing Grassland
46.0,1,-36.828442,174.434081,1727888.76,5923199.38,F    +G,Low Producing Grassland
225.0,1,-36.828775,174.434689,1727942.47,5923161.55,F    +G,Low Producing Grassland
46.0,1,-36.829069,174.435235,1727990.62,5923128.21,F    +G,Low Producing Grassland
46.0,1,-36.8289,174.433443,1727831.08,5923149.38,D    +E,Low Producing Grassland
0.0,1,-36.82883,174.432763,1727770.59,5923158.08,D    +E,Low Producing Grassland
9.0,1,-36.828138,174.452808,1729559.47,5923207.85,E    +D,Sand or Gravel
46.0,1,-36.829868,174.434256,1727901.98,5923040.9,F    +G,Low Producing Grassland
225.0,1,-36.830405,174.434236,1727899.34,5922981.37,F    +G,Low Producing Grassland
46.0,1,-36.830288,174.433682,1727850.13,5922995.119999999,F    +G,Low Producing Grassland
46.0,1,-36.829972,174.433335,1727819.7,5923030.58,F    +G,Low Producing Grassland
46.0,1,-36.83034,174.433463,1727830.55,5922989.57,F    +G,Low Producing Grassland
225.0,1,-36.830692,174.43315,1727801.97,5922950.94,F    +G,Low Producing Grassland
1.1,1,-36.830652,174.433567,1727839.28,5922954.91,F    +G,Low Producing Grassland
1.1,1,-36.83054,174.432746,1727766.25,5922968.4,F    +G,Low Producing Grassland
225.0,1,-36.830558,174.432221,1727719.42,5922967.08,D    +E,Low Producing Grassland
46.0,1,-36.830037,174.43196,1727696.93,5923025.29,D    +E,Low Producing Grassland
46.0,1,-36.830577,174.431811,1727682.78,5922965.49,D    +E,Low Producing Grassland
9.0,1,-36.827191,174.4346,1727937.17,5923337.5,D    +E,Low Producing Grassland
46.0,1,-36.827834,174.43645,1728101.08,5923263.68,F    +G,Low Producing Grassland
46.0,1,-36.827759,174.434921,1727964.82,5923274.0,D    +E,Low Producing Grassland
225.0,1,-36.827544,174.436738,1728127.28,5923295.430000001,F    +G,Low Producing Grassland
46.0,1,-36.826917,174.436338,1728092.62,5923365.54,F    +G,Low Producing Grassland
225.0,1,-36.826696,174.436239,1728084.15,5923390.149999999,F    +G,Low Producing Grassland
9.0,1,-36.825698,174.434992,1727974.61,5923502.6,D    +E,Low Producing Grassland
46.0,1,-36.825997,174.434707,1727948.68,5923469.79,D    +E,Low Producing Grassland
9.0,1,-36.825084,174.435847,1728051.87,5923569.54,C,Low Producing Grassland
225.0,1,-36.8254,174.434954,1727971.7,5923535.67,D    +E,Low Producing Grassland
225.0,1,-36.825576,174.435592,1728028.32,5923515.3,D    +E,Low Producing Grassland
46.0,1,-36.825869,174.43761,1728207.84,5923480.109999999,F    +G,Low Producing Grassland
46.0,1,-36.825952,174.43782,1728226.36,5923470.58,F    +G,Low Producing Grassland
1.1,1,-36.825937,174.438104,1728251.76,5923471.9,F    +G,Low Producing Grassland
225.0,1,-36.82581,174.438485,1728285.9,5923485.4,F    +G,Low Producing Grassland
225.0,1,-36.825583,174.438572,1728294.1,5923510.53,F    +G,Low Producing Grassland
225.0,1,-36.825766,174.438769,1728311.3,5923489.9,F    +G,Low Producing Grassland
46.0,1,-36.825698,174.439138,1728344.37,5923497.04,F    +G,Low Producing Grassland
46.0,1,-36.825552,174.439346,1728363.15,5923512.92,F    +G,Low Producing Grassland
46.0,1,-36.825563,174.456108,1729858.05,5923489.1,E    +D,Sand or Gravel
46.0,1,-36.824376,174.457224,1729959.65,5923619.17,E    +D,Sand or Gravel
9.0,1,-36.823023,174.453634,1729641.76,5923774.22,E    +D,Sand or Gravel
9.0,1,-36.823622,174.454909,1729754.47,5923705.96,E    +D,Sand or Gravel
46.0,1,-36.824402,174.452411,1729530.37,5923622.88,B,Sand or Gravel
46.0,1,-36.825036,174.439722,1728397.55,5923569.69,F    +G,Low Producing Grassland
9.0,1,-36.824989,174.439048,1728337.49,5923575.78,F    +G,Low Producing Grassland
225.0,1,-36.823464,174.441113,1728524.29,5923742.2,F    +G,Low Producing Grassland
225.0,1,-36.823192,174.441123,1728525.61,5923772.37,F    +G,Low Producing Grassland
225.0,1,-36.822954,174.441285,1728540.43,5923798.56,F    +G,Low Producing Grassland
225.0,1,-36.82282,174.441318,1728543.6,5923813.38,F    +G,Low Producing Grassland
225.0,1,-36.82216,174.439549,1728386.97,5923888.94,C,Low Producing Grassland
225.0,1,-36.821837,174.441371,1728549.95,5923922.28,F    +G,Low Producing Grassland
225.0,1,-36.821602,174.441286,1728542.81,5923948.470000001,F    +G,Low Producing Grassland
225.0,1,-36.820633,174.441013,1728520.05,5924056.42,F    +G,Low Producing Grassland
225.0,1,-36.820765,174.441153,1728532.36,5924041.609999999,F    +G,Low Producing Grassland
225.0,1,-36.820592,174.448679,1729203.87,5924050.6,B,Low Producing Grassland
46.0,1,-36.822447,174.454374,1729708.7,5923837.08,E    +D,Sand or Gravel
9.0,1,-36.820173,174.454881,1729757.78,5924088.7,B,Sand or Gravel
46.0,1,-36.819938,174.456342,1729888.48,5924112.78,E    +D,Sand or Gravel
9.0,1,-36.818016,174.454441,1729722.19,5924328.57,E    +D,Low Producing Grassland
46.0,1,-36.819132,174.454059,1729686.21,5924205.28,B,Low Producing Grassland
46.0,1,-36.818638,174.453545,1729641.23,5924260.84,E    +D,Low Producing Grassland
46.0,1,-36.818714,174.453535,1729640.17,5924252.37,E    +D,Low Producing Grassland
225.0,1,-36.818331,174.45247,1729545.84,5924296.3,E    +D,Low Producing Grassland
9.0,1,-36.818766,174.452176,1729518.86,5924248.41,E    +D,Low Producing Grassland
9.0,1,-36.818534,174.452088,1729511.45,5924274.33,E    +D,Low Producing Grassland
46.0,1,-36.818682,174.450651,1729382.99,5924259.78,E    +D,Low Producing Grassland
9.0,1,-36.819152,174.448346,1729176.62,5924210.83,E    +D,Low Producing Grassland
46.0,1,-36.81817,174.437281,1728191.31,5924334.659999999,E    +D,Low Producing Grassland
46.0,1,-36.818065,174.422416,1726865.61,5924366.149999999,B,Low Producing Grassland
46.0,1,-36.816036,174.445394,1728918.52,5924560.51,B,Low Producing Grassland
46.0,1,-36.814566,174.45445,1729728.8,5924711.319999999,E    +D,Low Producing Grassland
46.0,1,-36.81344,174.454911,1729771.8,5924835.57,E    +D,Low Producing Grassland
46.0,1,-36.814439,174.443977,1728794.82,5924739.53,E    +D,Low Producing Grassland
46.0,1,-36.813413,174.439946,1728436.97,5924858.85,E    +D,Low Producing Grassland
225.0,1,-36.721288,174.483833,1732510.19,5935019.23,D    +E,Low Producing Grassland
46.0,1,-36.715242,174.499704,1733938.15,5935667.89,C,Low Producing Grassland
9.0,1,-36.71656,174.490086,1733076.8,5935535.07,D    +E,Low Producing Grassland
9.0,1,-36.717119,174.474109,1731648.84,5935495.109999999,C    +D,Low Producing Grassland
9.0,1,-36.716296,174.474371,1731673.71,5935586.13,C    +D,Low Producing Grassland
9.0,1,-36.717165,174.473517,1731595.92,5935490.88,C    +D,Low Producing Grassland
46.0,1,-36.717427,174.461887,1730556.77,5935477.76,D    +C,Low Producing Grassland
9.0,1,-36.715908,174.456678,1730094.14,5935653.34,D    +C,Low Producing Grassland
46.0,1,-36.713775,174.474631,1731701.23,5935865.430000001,D    +E,Low Producing Grassland
46.0,1,-36.714077,174.475238,1731754.94,5935831.03,D    +E,Low Producing Grassland
9.0,1,-36.713971,174.491816,1733235.81,5935819.92,D    +C,Low Producing Grassland
9.0,1,-36.71394,174.491822,1733236.34,5935823.359999999,D    +C,Low Producing Grassland
9.0,1,-36.713533,174.493237,1733363.47,5935866.48,D    +C,Low Producing Grassland
46.0,1,-36.709282,174.509095,1734787.33,5936315.91,C,Low Producing Grassland
225.0,1,-36.710088,174.506847,1734585.06,5936229.649999999,E    +D,Low Producing Grassland
46.0,1,-36.710319,174.506872,1734586.91,5936203.99,E    +D,Low Producing Grassland
9.0,1,-36.712496,174.490846,1733151.67,5935984.91,D    +C,Low Producing Grassland
9.0,1,-36.712552,174.490894,1733155.91,5935978.56,D    +C,Low Producing Grassland
9.0,1,-36.711934,174.49042,1733114.63,5936047.88,D    +C,Low Producing Grassland
9.0,1,-36.710666,174.48571,1732696.06,5936194.99,C    +D,Low Producing Grassland
46.0,1,-36.711963,174.466961,1731019.26,5936076.99,C    +D,Low Producing Grassland
9.0,1,-36.708653,174.485822,1732709.56,5936418.19,D    +E,Low Producing Grassland
9.0,1,-36.707859,174.48694,1732810.76,5936504.71,D    +E,Low Producing Grassland
1.1,1,-36.709098,174.48912,1733003.38,5936364.22,D    +E,Low Producing Grassland
46.0,1,-36.706897,174.505647,1734483.46,5936585.41,D    +E,Low Producing Grassland
46.0,1,-36.703897,174.507367,1734642.34,5936915.77,D    +E,Low Producing Grassland
9.0,1,-36.70414,174.507369,1734642.08,5936888.78,D    +E,Low Producing Grassland
9.0,1,-36.706013,174.483587,1732514.42,5936714.159999999,D    +E,Low Producing Grassland
46.0,1,-36.705136,174.458655,1730288.88,5936845.659999999,C    +D,Low Producing Grassland
46.0,1,-36.703505,174.460468,1730453.58,5937024.14,C    +D,Low Producing Grassland
9.0,1,-36.701462,174.486196,1732755.33,5937215.44,D    +E,Low Producing Grassland
9.0,1,-36.701443,174.499907,1733980.22,5937198.51,D    +E,Low Producing Grassland
46.0,1,-36.703289,174.503672,1734313.33,5936988.430000001,D    +E,Low Producing Grassland
46.0,1,-36.703656,174.505222,1734451.18,5936945.56,D    +E,Low Producing Grassland
2.0,1,-36.703394,174.505377,1734465.47,5936974.4,D    +E,Low Producing Grassland
46.0,1,-36.703149,174.50643,1734559.92,5937000.07,D    +E,Low Producing Grassland
9.0,1,-36.703273,174.506406,1734557.54,5936986.31,D    +E,Low Producing Grassland
225.0,1,-36.703172,174.506155,1734535.32,5936997.95,D    +E,Low Producing Grassland
46.0,1,-36.701347,174.507634,1734670.65,5937198.24,D    +E,Low Producing Grassland
46.0,1,-36.700902,174.508055,1734709.02,5937247.08,D    +E,Low Producing Grassland
46.0,1,-36.700706,174.506746,1734592.47,5937270.63,D    +E,Low Producing Grassland
1.1,1,-36.701104,174.504325,1734375.51,5937229.89,D    +E,Low Producing Grassland
46.0,1,-36.699482,174.49732,1733752.54,5937419.59,D    +E,Low Producing Grassland
46.0,1,-36.6994,174.473142,1731592.75,5937462.19,C    +D,Low Producing Grassland
1.1,1,-36.699497,174.457512,1730196.27,5937472.77,E    +D,Low Producing Grassland
9.0,1,-36.696926,174.507079,1734628.77,5937689.52,C,Low Producing Grassland
9.0,1,-36.697029,174.505705,1734505.87,5937679.99,D    +E,Low Producing Grassland
46.0,1,-36.696734,174.505682,1734504.28,5937712.8,D    +E,Low Producing Grassland
9.0,1,-36.696631,174.505496,1734487.87,5937724.44,D    +E,Low Producing Grassland
46.0,1,-36.698234,174.493153,1733382.44,5937563.84,C    +D,Low Producing Grassland
225.0,1,-36.697803,174.479592,1732171.71,5937630.51,C    +D,Low Producing Grassland
